hidden_layer_sizes,activation,learning_rate,lam,alpha,tol,batch_size,shuffle,max_iter,score
[64],tanh,0.3,0.0001,0.9,1e-05,64,False,3000,1.2782473882683685
[64],relu,0.01,0.0,0.0,1e-05,64,True,3000,1.2803244319528075
[64],relu,0.01,0.0,0.9,1e-05,16,True,3000,1.2807667747985916
[64],relu,0.01,0.0,0.5,1e-05,16,False,3000,1.281285872840281
[64],relu,0.03,0.0,0.0,1e-05,32,False,3000,1.28545612635202
[64],relu,0.1,0.0,0.9,1e-05,64,True,3000,1.2867924418136751
[64],relu,0.01,0.0,0.9,1e-05,16,False,3000,1.286935576302524
[64],tanh,0.3,0.0,0.7,1e-05,64,True,3000,1.2872113080487175
[64],relu,0.1,0.0,0.0,1e-05,64,False,3000,1.287924964085233
[64],tanh,0.1,0.0,0.7,1e-05,32,True,3000,1.28795287879731
[64],tanh,0.3,0.0001,0.5,1e-05,32,False,3000,1.2928261228341271
[64],relu,0.03,0.0,0.5,1e-05,32,True,3000,1.293764106921355
[64],relu,0.001,0.0,0.9,1e-05,16,True,3000,1.2945085775845009
[64],tanh,0.3,0.0001,0.7,1e-05,32,False,3000,1.2950693242505538
[64],relu,0.01,0.0,0.7,1e-05,16,False,3000,1.2962901726131992
[64],relu,0.1,0.0,0.5,1e-05,64,True,3000,1.2980690181186414
[64],relu,0.03,0.0,0.7,1e-05,32,True,3000,1.2988451961344138
[64],tanh,0.1,0.0,0.7,1e-05,16,True,3000,1.299058307244081
[64],relu,0.1,0.0,0.7,1e-05,64,True,3000,1.3014870414419737
[64],relu,0.001,0.0,0.7,1e-05,16,True,3000,1.3016194301823591
[64],relu,0.001,0.0,0.7,1e-05,16,False,3000,1.302045883004989
[64],relu,0.003,0.0,0.9,1e-05,64,False,3000,1.3024685045123914
[64],tanh,0.1,0.0,0.7,1e-05,32,False,3000,1.302724932898612
[64],tanh,0.3,0.0001,0.5,1e-05,16,True,3000,1.302971705419944
[64],tanh,0.1,0.0,0.7,1e-05,64,False,3000,1.304117220728497
[64],relu,0.001,0.0,0.5,1e-05,16,False,3000,1.3057487582994178
[64],tanh,0.3,0.0001,0.9,1e-05,32,True,3000,1.305771153183161
[64],tanh,0.3,0.0001,0.0,1e-05,32,False,3000,1.3067879225567445
[64],relu,0.003,0.0,0.0,1e-05,32,True,3000,1.307178994601403
[64],relu,0.003,0.0,0.7,1e-05,64,False,3000,1.3073966439913849
[64],relu,0.03,0.0,0.9,1e-05,32,True,3000,1.3093392694590011
[64],relu,0.001,0.0,0.5,1e-05,16,True,3000,1.3096198885698094
[64],relu,0.001,0.0,0.9,1e-05,16,False,3000,1.3097583768343308
[64],relu,0.003,0.0,0.0,1e-05,32,False,3000,1.310566032290457
[64],tanh,0.3,0.0001,0.9,1e-05,32,False,3000,1.311188259732058
[64],relu,0.003,0.0,0.5,1e-05,64,False,3000,1.3116013039684304
[64],relu,0.003,0.0,0.9,1e-05,64,True,3000,1.312780375584375
[64],tanh,0.3,0.0,0.0,1e-05,64,False,3000,1.314422718754526
[64],tanh,0.3,0.0001,0.5,1e-05,16,False,3000,1.315201579815635
[64],relu,0.001,0.0,0.0,1e-05,16,False,3000,1.315815654527159
[64],relu,0.01,0.0001,0.9,1e-05,16,True,3000,1.3161184132750263
[64],relu,0.001,0.0,0.9,1e-05,32,True,3000,1.318422498065161
[64],tanh,0.3,0.0,0.5,1e-05,64,True,3000,1.3190262923287157
[64],tanh,0.3,0.0001,0.9,1e-05,64,True,3000,1.320159051652642
[64],relu,0.003,0.0,0.7,1e-05,64,True,3000,1.321047723717602
[64],relu,0.003,0.0,0.5,1e-05,64,True,3000,1.3211355095916129
[64],tanh,0.3,0.0001,0.7,1e-05,16,True,3000,1.3221028271055937
[64],tanh,0.3,0.0,0.7,1e-05,32,True,3000,1.3228438140111043
[64],relu,0.003,0.0,0.0,1e-05,64,False,3000,1.3240385339508989
[64],tanh,0.3,0.0001,0.0,1e-05,16,False,3000,1.3248739706815165
[64],relu,0.001,0.0,0.0,1e-05,16,True,3000,1.3256095580661322
[64],relu,0.001,0.0,0.5,1e-05,32,True,3000,1.327165484455717
[64],relu,0.01,0.0001,0.9,1e-05,32,True,3000,1.3291135168435122
[64],relu,0.001,0.0,0.9,1e-05,32,False,3000,1.3308288975515972
[64],tanh,0.1,0.0,0.9,1e-05,16,True,3000,1.3322709794245176
[64],tanh,0.1,0.0,0.9,1e-05,32,False,3000,1.3323638056727805
[64],relu,0.001,0.0,0.7,1e-05,32,False,3000,1.3326625115528674
[64],relu,0.01,0.0001,0.9,1e-05,16,False,3000,1.3330875709337215
[64],tanh,0.3,0.0,0.5,1e-05,16,True,3000,1.3334402193807946
[64],tanh,0.3,0.0,0.7,1e-05,64,False,3000,1.3334509351638877
[64],relu,0.001,0.0,0.7,1e-05,32,True,3000,1.3344184619519477
[64],tanh,0.3,0.0001,0.0,1e-05,16,True,3000,1.335186448762014
[64],relu,0.01,0.0001,0.9,1e-05,32,False,3000,1.3360585546752073
[64],relu,0.01,0.0001,0.9,1e-05,64,True,3000,1.337533510511095
[64],relu,0.001,0.0,0.5,1e-05,32,False,3000,1.3375986651455252
[64],relu,0.003,0.0,0.0,1e-05,64,True,3000,1.3394823198469692
[64],relu,0.03,0.0,0.0,1e-05,16,True,3000,1.3397057379825588
[64],relu,0.01,0.0001,0.9,1e-05,64,False,3000,1.340148014067215
[64],relu,0.1,0.0,0.7,1e-05,64,False,3000,1.3405277737158727
[64],relu,0.1,0.0,0.9,1e-05,64,False,3000,1.340893332211301
[64],relu,0.01,0.0001,0.7,1e-05,16,False,3000,1.3437326015911844
[64],relu,0.01,0.0001,0.7,1e-05,16,True,3000,1.3438657040234083
[64],tanh,0.1,0.0,0.7,1e-05,16,False,3000,1.3440367020078454
[64],tanh,0.3,0.0,0.5,1e-05,64,False,3000,1.3449017804911945
[64],tanh,0.3,0.0001,0.7,1e-05,32,True,3000,1.3452402761398212
[64],relu,0.001,0.0,0.9,1e-05,64,False,3000,1.345437934382875
[64],relu,0.01,0.0001,0.7,1e-05,64,False,3000,1.345781146899355
[64],relu,0.001,0.0,0.7,1e-05,64,False,3000,1.346111213457068
[64],relu,0.03,0.0,0.0,1e-05,32,True,3000,1.3469214196803103
[64],tanh,0.1,0.0,0.9,1e-05,16,False,3000,1.3471655608543427
[64],relu,0.001,0.0,0.0,1e-05,32,False,3000,1.3478670376391515
[64],relu,0.001,0.0,0.7,1e-05,64,True,3000,1.348213463192684
[64],relu,0.01,0.0001,0.7,1e-05,32,True,3000,1.3487227117565224
[64],relu,0.01,0.0001,0.7,1e-05,64,True,3000,1.350916614561912
[64],relu,0.01,0.0001,0.7,1e-05,32,False,3000,1.350924533862424
[64],tanh,0.3,0.0001,0.5,1e-05,32,True,3000,1.3509679019917344
[64],relu,0.001,0.0,0.9,1e-05,64,True,3000,1.3517250469744533
[64],relu,0.03,0.0,0.5,1e-05,32,False,3000,1.3521777457443362
[64],relu,0.01,0.0001,0.5,1e-05,16,True,3000,1.3538254048752436
[64],relu,0.001,0.0,0.5,1e-05,64,True,3000,1.3555351631758694
[64],relu,0.01,0.0001,0.5,1e-05,64,False,3000,1.3555370178055572
[64],relu,0.001,0.0,0.5,1e-05,64,False,3000,1.3568087450839088
[64],relu,0.001,0.0,0.0,1e-05,32,True,3000,1.3588712117065491
[64],relu,0.01,0.0001,0.5,1e-05,32,True,3000,1.3594994570831398
[64],relu,0.01,0.0001,0.5,1e-05,64,True,3000,1.3597638016838525
[64],relu,0.1,0.0,0.9,1e-05,32,True,3000,1.3598363780400375
[64],relu,0.01,0.0001,0.5,1e-05,32,False,3000,1.3609790007076916
[64],relu,0.01,0.0001,0.5,1e-05,16,False,3000,1.3610354406995624
[64],tanh,0.3,0.0,0.0,1e-05,16,True,3000,1.3611052301621287
[64],tanh,0.3,0.0,0.0,1e-05,32,True,3000,1.363978825601937
[64],relu,0.03,0.0,0.9,1e-05,16,True,3000,1.3646003552654125
[64],relu,0.001,0.0,0.0,1e-05,64,False,3000,1.3662226472350736
[64],relu,0.001,0.0,0.0,1e-05,64,True,3000,1.366768360599634
[64],tanh,0.3,0.0,0.9,1e-05,16,False,3000,1.3674796200382713
[64],relu,0.03,0.0,0.7,1e-05,32,False,3000,1.3695606226965853
[64],tanh,0.3,0.0,0.7,1e-05,16,True,3000,1.3699115182765804
[64],relu,0.03,0.0,0.5,1e-05,16,True,3000,1.370093942444312
[64],tanh,0.3,0.0,0.9,1e-05,32,False,3000,1.371591807674707
[64],relu,0.03,0.0,0.9,1e-05,32,False,3000,1.3762595539121754
[64],relu,0.01,0.0001,0.0,1e-05,32,False,3000,1.37634370429709
[64],relu,0.01,0.0001,0.0,1e-05,64,False,3000,1.3794132873178202
[64],tanh,0.3,0.0,0.7,1e-05,32,False,3000,1.379545881375711
[64],tanh,0.3,0.0,0.7,1e-05,16,False,3000,1.3809502698234437
[64],relu,0.01,0.0001,0.0,1e-05,16,False,3000,1.381099466024283
[64],relu,0.01,0.0001,0.0,1e-05,64,True,3000,1.3819031056903086
[64],tanh,0.3,0.0,0.5,1e-05,32,True,3000,1.3821670250714146
[64],relu,0.01,0.0001,0.0,1e-05,16,True,3000,1.3839772191505195
[64],tanh,0.3,0.0,0.5,1e-05,32,False,3000,1.385219088826512
[64],relu,0.01,0.0001,0.0,1e-05,32,True,3000,1.3856675539453749
[64],relu,0.1,0.0,0.5,1e-05,64,False,3000,1.3870251301164993
[64],tanh,0.3,0.0001,0.9,1e-05,16,False,3000,1.3871045949995549
[64],tanh,0.3,0.0,0.9,1e-05,32,True,3000,1.387107837850899
[64],relu,0.03,0.0,0.0,1e-05,16,False,3000,1.388239634069151
[64],relu,0.1,0.0,0.0,1e-05,32,False,3000,1.3893687563297796
[64],tanh,0.3,0.0,0.0,1e-05,16,False,3000,1.3930175542864909
[64],tanh,0.3,0.0,0.0,1e-05,32,False,3000,1.3932346225078989
[64],relu,0.1,0.0,0.7,1e-05,32,True,3000,1.3942409357086774
[64],relu,0.003,0.0001,0.9,1e-05,32,False,3000,1.3959946032988868
[64],relu,0.03,0.0,0.7,1e-05,16,True,3000,1.397336078528142
[64],relu,0.003,0.0001,0.7,1e-05,64,False,3000,1.3973950472523933
[64],relu,0.003,0.0001,0.9,1e-05,64,False,3000,1.3980030079012349
[64],tanh,0.3,0.0,0.5,1e-05,16,False,3000,1.3982983172234913
[64],relu,0.1,0.0,0.0,1e-05,16,True,3000,1.4018076891234406
[64],relu,0.03,0.0,0.9,1e-05,16,False,3000,1.4023198430393666
[64],relu,0.003,0.0001,0.5,1e-05,64,False,3000,1.403835376828291
[64],relu,0.003,0.0001,0.7,1e-05,32,False,3000,1.404902547152855
[64],tanh,0.3,0.0001,0.0,1e-05,32,True,3000,1.4059097350073289
[64],relu,0.003,0.0001,0.9,1e-05,64,True,3000,1.4073845568693104
[64],relu,0.03,0.0,0.7,1e-05,16,False,3000,1.4091992159678397
[64],tanh,0.3,0.0,0.9,1e-05,16,True,3000,1.4122188637365665
[64],relu,0.003,0.0001,0.5,1e-05,64,True,3000,1.4125663424747237
[64],relu,0.003,0.0001,0.5,1e-05,32,False,3000,1.4129169375677582
[64],relu,0.1,0.0,0.0,1e-05,32,True,3000,1.4134967704246688
[64],relu,0.003,0.0001,0.7,1e-05,64,True,3000,1.415293580183276
[64],relu,0.003,0.0001,0.9,1e-05,16,False,3000,1.415339678248439
[64],relu,0.003,0.0001,0.9,1e-05,16,True,3000,1.4166690594071203
[64],relu,0.003,0.0001,0.9,1e-05,32,True,3000,1.4170346912083418
[64],relu,0.003,0.0001,0.7,1e-05,16,False,3000,1.4203323292260328
[64],relu,0.003,0.0001,0.0,1e-05,64,False,3000,1.4222303809887775
[64],relu,0.003,0.0001,0.7,1e-05,16,True,3000,1.423562111272428
[64],relu,0.1,0.0,0.5,1e-05,32,True,3000,1.425569627629287
[64],relu,0.003,0.0001,0.7,1e-05,32,True,3000,1.4256792029297514
[64],relu,0.1,0.0,0.7,1e-05,16,True,3000,1.4318601269860929
[64],relu,0.003,0.0001,0.5,1e-05,16,False,3000,1.4352304038356898
[64],relu,0.1,0.0,0.5,1e-05,32,False,3000,1.4356754392842226
[64],relu,0.003,0.0001,0.0,1e-05,32,False,3000,1.4359408283415775
[64],relu,0.003,0.0001,0.5,1e-05,32,True,3000,1.4360853940540474
[64],relu,0.003,0.0001,0.5,1e-05,16,True,3000,1.436138232210966
[64],relu,0.003,0.0001,0.0,1e-05,64,True,3000,1.439957516553234
[64],relu,0.1,0.0,0.5,1e-05,16,True,3000,1.440601665125553
[64],relu,0.001,0.0001,0.9,1e-05,64,False,3000,1.4445999198684176
[64],relu,0.1,0.0,0.7,1e-05,32,False,3000,1.4459007043642127
[64],relu,0.001,0.0001,0.7,1e-05,64,False,3000,1.448400439607489
[64],relu,0.03,0.0,0.5,1e-05,16,False,3000,1.449938938749354
[64],relu,0.001,0.0001,0.5,1e-05,64,False,3000,1.4504522429649809
[64],relu,0.1,0.0,0.0,1e-05,16,False,3000,1.4536251376863754
[64],relu,0.001,0.0001,0.5,1e-05,64,True,3000,1.4588974172897076
[64],relu,0.001,0.0001,0.9,1e-05,64,True,3000,1.4612350712893332
[64],relu,0.1,0.0,0.9,1e-05,16,True,3000,1.4642963829798386
[64],relu,0.001,0.0001,0.7,1e-05,64,True,3000,1.4683515550112989
[64],relu,0.001,0.0001,0.0,1e-05,64,False,3000,1.4730305085529394
[64],relu,0.003,0.0001,0.0,1e-05,32,True,3000,1.4774479874468802
[64],relu,0.1,0.0,0.9,1e-05,32,False,3000,1.4799072127027333
[64],relu,0.003,0.0001,0.0,1e-05,16,True,3000,1.4803112217944905
[64],relu,0.003,0.0001,0.0,1e-05,16,False,3000,1.480492138418628
[64],relu,0.001,0.0001,0.0,1e-05,64,True,3000,1.4940080474994757
[64],relu,0.001,0.0001,0.9,1e-05,32,False,3000,1.503797648474045
[64],relu,0.001,0.0001,0.5,1e-05,32,False,3000,1.5119378092329387
[64],relu,0.001,0.0001,0.9,1e-05,32,True,3000,1.5139721705573777
[64],relu,0.001,0.0001,0.7,1e-05,32,False,3000,1.5144892557381144
[64],relu,0.001,0.0001,0.5,1e-05,32,True,3000,1.5164111660612154
[64],relu,0.1,0.0,0.9,1e-05,16,False,3000,1.5165624985447632
[64],relu,0.001,0.0001,0.9,1e-05,16,True,3000,1.5178010179018917
[64],relu,0.001,0.0001,0.7,1e-05,32,True,3000,1.5181486912256807
[64],relu,0.001,0.0001,0.9,1e-05,16,False,3000,1.5187479357724178
[64],relu,0.001,0.0001,0.7,1e-05,16,True,3000,1.5216039814979312
[64],relu,0.001,0.0001,0.7,1e-05,16,False,3000,1.5217840786700587
[64],relu,0.001,0.0001,0.5,1e-05,16,False,3000,1.5240996621424183
[64],relu,0.001,0.0001,0.5,1e-05,16,True,3000,1.5242897487483174
[64],relu,0.001,0.0001,0.0,1e-05,32,False,3000,1.5274373969070036
[64],relu,0.001,0.0001,0.0,1e-05,32,True,3000,1.5294308370413636
[64],relu,0.001,0.0001,0.0,1e-05,16,True,3000,1.530234595968496
[64],relu,0.1,0.0,0.7,1e-05,16,False,3000,1.5390448739537717
[64],relu,0.3,0.0,0.0,1e-05,16,False,3000,
[64],relu,0.3,0.0,0.0,1e-05,16,True,3000,
[64],relu,0.3,0.0,0.0,1e-05,32,False,3000,
[64],relu,0.3,0.0,0.0,1e-05,32,True,3000,
[64],relu,0.3,0.0,0.0,1e-05,64,False,3000,
[64],relu,0.3,0.0,0.0,1e-05,64,True,3000,
[64],relu,0.3,0.0,0.5,1e-05,16,False,3000,
[64],relu,0.3,0.0,0.5,1e-05,16,True,3000,
[64],relu,0.3,0.0,0.5,1e-05,32,False,3000,
[64],relu,0.3,0.0,0.5,1e-05,32,True,3000,
[64],relu,0.3,0.0,0.5,1e-05,64,False,3000,
[64],relu,0.3,0.0,0.5,1e-05,64,True,3000,
[64],relu,0.3,0.0,0.7,1e-05,16,False,3000,
[64],relu,0.3,0.0,0.7,1e-05,16,True,3000,
[64],relu,0.3,0.0,0.7,1e-05,32,False,3000,
[64],relu,0.3,0.0,0.7,1e-05,32,True,3000,
[64],relu,0.3,0.0,0.7,1e-05,64,False,3000,
[64],relu,0.3,0.0,0.7,1e-05,64,True,3000,
[64],relu,0.3,0.0,0.9,1e-05,16,False,3000,
[64],relu,0.3,0.0,0.9,1e-05,16,True,3000,
[64],relu,0.3,0.0,0.9,1e-05,32,False,3000,
[64],relu,0.3,0.0,0.9,1e-05,32,True,3000,
[64],relu,0.3,0.0,0.9,1e-05,64,False,3000,
[64],relu,0.3,0.0,0.9,1e-05,64,True,3000,
[64],relu,0.3,0.0001,0.0,1e-05,16,False,3000,
[64],relu,0.3,0.0001,0.0,1e-05,16,True,3000,
[64],relu,0.3,0.0001,0.0,1e-05,32,False,3000,
[64],relu,0.3,0.0001,0.0,1e-05,32,True,3000,
[64],relu,0.3,0.0001,0.0,1e-05,64,False,3000,
[64],relu,0.3,0.0001,0.0,1e-05,64,True,3000,
[64],relu,0.3,0.0001,0.5,1e-05,16,False,3000,
[64],relu,0.3,0.0001,0.5,1e-05,16,True,3000,
[64],relu,0.3,0.0001,0.5,1e-05,32,False,3000,
[64],relu,0.3,0.0001,0.5,1e-05,32,True,3000,
[64],relu,0.3,0.0001,0.5,1e-05,64,False,3000,
[64],relu,0.3,0.0001,0.5,1e-05,64,True,3000,
[64],relu,0.3,0.0001,0.7,1e-05,16,False,3000,
[64],relu,0.3,0.0001,0.7,1e-05,16,True,3000,
[64],relu,0.3,0.0001,0.7,1e-05,32,False,3000,
[64],relu,0.3,0.0001,0.7,1e-05,32,True,3000,
[64],relu,0.3,0.0001,0.7,1e-05,64,False,3000,
[64],relu,0.3,0.0001,0.7,1e-05,64,True,3000,
[64],relu,0.3,0.0001,0.9,1e-05,16,False,3000,
[64],relu,0.3,0.0001,0.9,1e-05,16,True,3000,
[64],relu,0.3,0.0001,0.9,1e-05,32,False,3000,
[64],relu,0.3,0.0001,0.9,1e-05,32,True,3000,
[64],relu,0.3,0.0001,0.9,1e-05,64,False,3000,
[64],relu,0.3,0.0001,0.9,1e-05,64,True,3000,
[64],relu,0.1,0.0001,0.9,1e-05,64,False,3000,1.2103098404070978
[64],relu,0.001,0.0001,0.0,1e-05,16,False,3000,1.5306803794801165
[64],relu,0.1,0.0,0.5,1e-05,16,False,3000,1.5469533789669712
